Tensión (MPa),Deformación (%),Dureza Brinell,Dureza Rockwell,Dureza Vickers,Tenacidad (MJ/m3),Módulo de Young (GPa),Límite elástico (MPa),Carga máxima (kN),Fuerza de fractura (kN),Alargamiento (%),Reducción de área (%),Velocidad de ensayo (mm/min),Espesor (mm),Diámetro (mm),Ancho de muestra (mm),Altura de muestra (mm),Temperatura (°C),Tiempo de ensayo (s),Peso (kg),Energía absorbida (J),Fatiga (ciclos),Coef. de fricción,Conductividad térmica (W/mK),Densidad (g/cm3),Calor específico (J/kgK),Resistencia a la tracción (MPa),Índice de resiliencia,Viscosidad (Pa·s),Índice de impacto,Índice de fluencia,Presión de trabajo (MPa),Presión de rotura (MPa),Tiempo hasta falla (h),Índice de rigidez,Índice de elasticidad,Índice de eficiencia,Índice de fatiga,Índice de absorción,Índice de desgaste,Índice térmico,Coef. de expansión,Índice de conductividad,Índice de resistencia al corte,Carga de pandeo (N),Torque máximo (Nm),Índice de eficiencia térmica,Índice de módulo de rotura,Coef. de seguridad
347.02,968.49,95.49,482.18,167.65,70.79,213.62,336.01,329.07,536.67,924.76,935.96,23.6,74.21,692.47,560.79,31.43,176.71,828.84,324.86,281.92,661.12,847.09,669.32,52.46,753.01,119.41,297.93,923.99,277.78,947.58,316.97,462.88,408.23,635.05,335.69,74.6,658.22,630.09,28.6,575.78,753.28,238.48,801.06,626.82,684.48,893.05,188.8,314.5
737.53,798.73,428.76,840.92,310.38,361.6,676.13,560.74,391.52,771.16,851.85,164.82,375.56,34.84,630.22,258.12,106.8,358.39,877.68,932.05,588.92,749.08,246.68,760.05,992.54,303.53,994.1,74.65,101.7,700.49,508.14,516.21,256.14,762.88,891.55,233.38,415.75,26.0,167.31,993.59,460.63,581.27,587.88,241.81,908.94,62.09,233.43,648.16,323.06
452.27,292.89,29.27,221.32,503.39,534.85,405.06,95.15,262.19,661.3,524.31,42.25,110.84,468.79,803.77,73.05,550.04,653.32,642.68,678.56,993.42,245.98,739.44,979.43,507.66,276.93,180.27,176.59,220.72,411.81,561.3,686.59,589.44,125.0,935.47,3.11,729.46,540.41,684.81,311.46,181.72,374.84,792.24,197.63,265.94,47.3,368.51,515.05,955.38
224.68,979.97,480.94,381.05,796.46,996.22,931.55,200.55,343.11,409.4,229.02,454.11,352.54,398.72,452.06,730.79,591.45,234.07,890.02,826.65,881.11,321.84,781.05,431.17,24.34,471.27,896.77,92.95,766.37,316.39,949.26,168.16,717.0,191.6,676.14,692.58,667.76,785.0,335.86,876.78,299.35,842.76,576.97,693.4,421.77,354.38,83.16,981.9,533.28
452.49,601.92,662.47,808.42,739.5,474.59,89.1,413.52,410.76,895.42,121.71,801.23,173.62,136.97,519.14,299.15,29.08,183.74,535.44,271.18,536.38,308.45,397.5,67.32,541.28,676.18,990.93,243.49,368.85,939.06,653.91,273.69,371.01,558.51,518.73,590.59,226.59,69.19,452.11,453.53,300.27,998.76,415.55,44.23,85.88,193.93,726.15,510.01,462.11
140.94,582.46,118.59,823.64,645.57,816.08,511.57,206.28,720.44,162.65,363.46,771.69,373.37,687.63,810.42,452.43,573.42,10.05,277.36,543.84,990.38,362.8,384.02,460.94,870.37,928.85,383.85,459.59,165.87,262.87,957.86,652.07,504.99,500.8,882.01,809.66,163.15,413.23,333.18,663.16,991.97,899.29,646.31,463.29,456.24,718.58,843.88,38.55,503.37
176.47,748.1,288.96,384.67,155.86,432.12,918.53,876.57,511.59,995.52,255.5,919.54,417.58,992.9,427.76,127.75,838.52,471.7,880.09,971.4,701.4,999.66,657.83,46.53,772.57,141.44,631.09,906.82,503.37,398.32,106.46,655.39,839.7,266.47,567.84,41.11,784.27,326.58,473.99,241.17,326.26,776.21,143.71,1.54,506.45,948.03,405.89,264.26,996.13
498.42,811.79,397.9,459.18,547.09,796.41,904.12,158.37,943.57,118.94,506.74,533.25,300.66,395.71,701.63,802.57,722.34,428.7,541.52,318.77,208.78,777.97,93.5,294.32,700.94,396.53,779.11,872.03,652.18,382.35,846.65,493.35,148.77,408.4,126.89,928.66,956.25,913.67,621.61,502.93,205.26,747.53,723.24,554.44,616.11,661.66,356.89,917.39,653.62
418.98,656.51,919.54,303.36,87.54,595.46,156.61,455.72,41.98,15.05,966.41,100.15,656.66,624.6,434.66,565.58,131.27,233.94,906.15,160.56,405.66,974.99,735.65,586.92,139.55,67.08,392.71,718.63,44.92,241.27,335.48,795.61,545.27,35.08,366.92,330.95,767.61,185.88,838.36,257.73,822.65,650.28,697.06,462.14,64.13,654.82,658.69,962.36,703.52
914.85,128.18,993.26,932.56,377.43,886.61,366.7,605.74,503.12,890.03,575.0,588.73,918.86,962.98,417.79,901.6,592.52,53.75,40.26,510.93,334.56,693.14,42.98,309.69,657.77,758.57,161.9,24.21,291.69,217.55,810.51,482.11,348.48,37.13,445.98,913.08,963.21,318.43,483.49,951.09,421.23,853.63,514.45,915.49,32.56,6.69,75.68,728.53,313.69
362.46,338.33,45.01,118.73,413.58,411.0,619.16,691.89,584.27,245.03,889.94,778.42,400.66,831.55,760.23,495.52,672.29,429.31,397.58,387.88,344.08,406.33,190.67,685.43,766.32,447.79,433.82,341.46,809.44,302.45,855.65,881.33,702.82,95.02,935.38,107.22,605.03,898.45,323.29,61.04,443.92,493.13,278.89,720.3,419.95,512.33,293.91,56.96,471.59
580.63,928.09,761.03,933.76,39.91,604.34,159.48,383.13,920.2,729.73,650.91,93.42,192.42,463.61,174.92,941.43,37.33,788.23,947.81,159.66,760.48,389.81,664.18,822.0,572.46,706.96,771.91,682.38,520.29,864.25,271.56,735.93,18.91,576.83,659.22,743.95,929.11,330.72,487.99,274.75,548.93,181.81,797.58,126.09,189.21,817.12,366.28,23.64,184.15
632.3,224.69,371.79,683.9,274.06,630.06,968.03,869.11,49.25,811.03,475.3,172.74,270.8,737.52,338.65,891.88,855.36,715.31,249.73,888.56,584.3,488.63,98.41,420.5,892.76,322.26,780.78,129.12,35.48,767.11,408.89,314.76,670.51,863.73,875.29,579.4,690.47,531.39,688.83,893.12,595.73,768.07,510.6,354.6,758.81,654.15,518.64,479.65,685.22
13.19,372.23,392.52,531.62,955.65,417.44,914.76,568.36,573.54,859.0,854.62,12.39,854.02,128.22,224.25,576.5,906.28,860.81,941.54,990.72,38.19,416.93,971.84,900.15,277.06,844.33,230.62,801.11,282.02,681.03,726.04,395.31,102.99,260.3,757.62,358.26,908.89,33.13,346.77,480.09,590.6,919.51,59.27,931.59,668.77,227.86,476.62,999.67,344.56
663.57,432.13,754.29,32.76,953.64,144.4,167.03,439.56,853.64,991.6,471.42,593.69,571.68,512.15,359.17,933.9,850.47,9.68,953.91,568.63,877.46,828.34,868.41,79.93,242.22,534.87,175.05,914.58,639.18,457.16,99.15,667.72,64.86,34.04,309.93,79.23,161.67,984.9,414.34,600.12,34.6,341.42,918.62,725.36,325.89,848.49,208.76,869.31,748.31
178.12,439.46,918.43,475.65,352.39,93.65,121.24,67.33,242.0,294.11,868.64,886.75,455.07,279.13,230.45,323.16,824.65,966.42,882.15,774.7,296.87,465.06,626.34,840.13,869.58,943.61,920.57,354.17,199.44,507.8,755.56,894.46,724.65,708.66,718.74,604.78,815.58,824.96,562.88,651.73,818.86,783.0,767.74,594.32,45.88,964.38,540.83,933.11,213.24
961.07,612.98,950.93,407.81,43.2,16.77,85.5,464.74,876.3,710.27,291.65,670.7,149.72,161.25,579.45,365.71,744.99,341.48,563.71,859.05,997.08,295.68,819.08,828.59,625.44,78.91,44.09,705.87,827.41,267.21,110.56,178.79,640.38,855.37,195.38,26.54,196.83,634.44,294.08,71.02,194.93,273.8,584.85,559.12,182.53,279.06,925.88,623.58,403.56
148.75,943.08,577.16,161.3,179.18,873.55,909.45,820.75,19.14,115.49,128.9,982.04,449.78,426.34,798.19,45.57,633.47,990.4,646.97,701.01,954.2,774.88,887.59,322.06,1.55,514.33,734.77,148.29,676.61,74.41,914.46,514.71,894.95,138.26,408.2,501.33,27.53,60.85,209.16,17.84,292.41,942.61,436.88,398.16,691.71,207.17,27.19,859.14,471.24
414.68,240.77,357.19,656.44,392.28,236.55,193.7,614.58,732.48,406.87,855.33,63.13,278.56,131.1,786.63,589.24,678.66,252.69,869.63,44.25,940.54,854.43,259.55,298.79,353.2,766.48,46.52,690.85,471.43,331.11,276.41,118.87,519.7,385.81,806.11,604.25,517.63,74.96,140.48,937.85,173.51,683.49,959.9,585.24,990.17,338.59,680.34,319.77,166.61
85.44,121.59,787.57,971.15,947.78,211.59,416.34,832.18,933.12,847.99,587.46,903.01,943.17,699.02,364.56,721.95,806.41,471.59,775.92,157.72,811.15,420.49,849.43,305.16,857.87,600.19,837.92,21.55,915.63,495.63,575.64,279.53,530.07,158.82,611.97,732.55,318.32,545.02,352.67,271.58,767.1,569.32,775.04,771.69,326.53,63.25,624.75,27.46,69.68
996.87,197.55,251.08,562.23,141.28,736.06,448.91,494.06,657.23,367.72,889.1,814.09,884.08,456.29,988.76,773.54,662.53,353.99,630.13,71.08,220.69,667.84,194.87,811.41,27.42,23.29,905.42,150.86,391.86,57.41,117.24,686.01,707.05,106.45,825.43,991.34,43.63,285.14,48.44,380.38,583.7,779.89,535.04,127.62,802.02,873.45,924.43,918.26,317.14
502.24,886.94,564.12,714.78,763.54,320.08,599.05,118.55,439.09,591.14,937.83,314.31,83.99,531.19,593.89,149.9,327.79,355.83,982.26,9.98,532.68,58.9,413.4,831.67,3.35,972.34,297.49,709.91,235.15,88.32,269.57,77.83,323.47,648.2,254.78,260.17,980.31,622.83,583.52,682.12,755.32,813.25,653.19,969.83,867.11,929.31,645.38,218.51,544.94
595.43,645.85,358.64,68.54,108.77,506.09,71.83,13.74,44.98,503.82,53.72,973.53,516.7,146.46,399.46,444.21,376.02,842.3,685.71,306.07,224.38,529.51,558.3,329.79,281.33,298.33,74.03,711.88,661.44,263.1,404.01,662.39,37.01,967.54,749.77,322.46,666.5,598.23,175.99,236.38,653.43,892.38,280.82,239.44,48.28,633.34,624.88,728.51,652.71
67.17,285.98,656.67,417.73,981.26,162.59,226.84,303.29,920.12,645.99,501.02,288.01,225.14,139.86,835.56,176.95,897.07,746.44,975.48,392.42,259.75,45.08,713.92,592.63,914.01,249.35,480.74,641.2,573.34,367.14,487.1,900.82,230.12,678.2,202.4,341.21,901.82,838.67,377.46,733.1,104.25,901.13,195.8,447.8,916.23,764.36,769.83,659.0,425.33
749.99,815.97,240.47,116.45,381.68,959.75,931.5,698.02,470.35,972.9,375.03,889.32,410.84,583.46,729.9,662.16,17.22,992.15,57.48,241.11,610.99,29.29,30.24,139.02,901.49,485.71,298.53,477.42,335.31,393.38,0.17,969.37,238.09,984.82,545.35,731.61,999.08,281.45,269.3,458.3,301.57,52.79,273.39,22.81,466.26,668.68,267.88,158.25,500.33
209.98,861.38,191.67,612.83,775.26,851.6,908.42,790.28,29.09,55.83,625.9,880.76,876.86,985.01,749.3,158.03,698.85,613.55,139.05,64.7,40.93,612.96,290.58,468.83,518.81,542.2,417.19,674.94,343.73,117.97,888.67,216.71,335.73,434.45,433.59,931.83,392.03,577.91,630.43,856.62,507.31,123.0,293.21,550.39,964.25,377.42,595.77,195.86,543.24
898.06,846.53,918.25,938.49,342.66,863.8,781.31,295.82,689.85,574.0,793.61,757.68,527.56,96.34,196.22,904.17,954.78,463.31,451.51,529.91,969.46,303.41,608.56,998.79,553.28,766.31,665.02,773.82,398.27,225.9,7.77,748.92,943.47,897.88,556.52,974.33,254.81,777.39,850.36,278.61,305.01,826.08,739.76,381.93,538.6,632.08,519.47,329.14,511.96
205.22,918.93,101.89,661.81,627.71,406.83,19.5,495.7,481.89,863.04,280.66,563.51,334.28,285.8,468.38,230.71,706.26,90.16,384.94,273.39,918.68,742.56,357.43,158.92,332.07,393.33,209.91,966.49,291.21,261.72,773.71,926.38,804.86,205.16,135.62,945.82,183.97,490.82,633.34,203.9,207.38,946.06,140.15,249.83,235.22,836.34,438.53,756.95,90.42
190.77,252.32,506.01,76.9,192.1,762.38,327.07,421.18,124.43,481.43,556.84,120.09,207.97,869.47,861.84,291.47,993.91,996.56,782.76,796.06,380.83,896.09,775.05,947.57,243.81,440.02,357.02,888.65,710.27,67.73,470.63,91.46,935.96,117.99,361.29,879.4,515.24,830.66,542.55,831.71,869.82,307.74,777.61,985.53,974.67,809.93,79.58,39.34,405.06
36.65,755.07,220.93,354.73,146.11,143.96,628.0,410.58,214.35,78.62,708.76,532.02,800.34,72.36,504.09,850.92,687.58,551.58,160.7,8.15,515.47,139.48,651.69,824.27,815.24,535.01,782.58,794.55,651.39,326.17,523.93,414.08,998.61,702.55,666.94,990.98,606.12,131.36,669.12,326.39,747.81,8.7,523.44,428.2,243.38,81.15,292.7,407.13,204.41
472.12,460.59,39.03,550.71,938.07,8.72,275.26,231.43,64.58,560.58,134.52,356.86,624.56,875.9,683.48,458.52,34.46,700.51,976.1,842.54,466.17,724.55,234.48,972.22,106.38,394.45,643.8,694.79,440.83,72.31,208.34,919.42,433.84,371.47,558.57,376.01,472.48,733.92,30.09,411.93,345.29,322.77,384.63,414.35,882.49,462.65,280.05,665.15,533.78
564.88,842.01,36.12,403.27,917.66,20.07,909.6,136.46,574.34,332.14,814.09,792.24,468.12,524.33,587.97,24.09,827.03,406.8,315.13,954.76,882.21,514.57,146.01,179.66,487.41,914.56,326.34,574.2,397.91,703.49,607.41,202.87,227.15,317.76,549.01,948.33,387.31,942.99,122.93,793.73,765.04,382.93,300.47,463.16,173.21,397.38,724.28,171.55,758.1
65.8,728.52,175.3,833.66,887.48,586.64,633.93,196.77,622.07,155.03,606.15,758.15,217.56,408.33,842.37,494.64,284.7,547.76,428.98,716.16,688.63,112.21,629.08,213.6,634.43,851.27,664.34,120.7,365.11,386.11,537.28,933.77,560.05,671.31,510.88,761.04,168.36,331.95,95.02,635.61,627.58,761.06,513.25,116.24,674.8,752.03,920.66,119.51,579.53
775.55,776.47,866.78,814.69,625.47,455.45,72.0,55.43,505.79,849.05,949.54,910.62,334.31,309.75,284.63,84.63,446.11,942.58,274.82,733.67,278.18,651.63,450.52,16.97,103.77,455.03,765.34,165.64,283.54,326.82,164.32,527.24,881.15,333.55,943.89,168.54,441.92,366.4,98.29,441.78,3.89,47.68,317.59,393.16,411.35,501.43,230.86,390.27,221.9
453.34,656.2,282.55,611.87,808.29,518.06,909.01,198.21,817.12,521.65,339.59,14.93,959.85,297.19,575.52,985.35,312.16,166.5,579.41,933.57,446.9,609.51,169.04,724.73,519.66,0.29,592.53,820.3,85.79,126.61,238.2,99.98,465.79,572.6,934.58,45.56,85.33,83.64,260.56,249.97,380.32,212.72,429.51,336.47,972.02,349.77,74.72,286.63,207.84
524.44,177.51,950.46,373.52,69.13,7.56,957.77,9.3,861.02,933.28,108.24,809.12,520.14,305.87,123.32,588.15,268.63,292.44,58.72,209.15,429.02,515.69,326.44,644.13,577.56,900.94,239.57,803.33,268.28,226.58,67.0,449.93,505.45,299.53,360.21,214.56,865.06,641.53,532.1,764.22,290.56,893.98,739.04,465.18,184.85,706.38,999.96,649.13,37.09
440.82,545.07,581.66,255.41,334.86,422.74,77.8,627.3,615.66,806.04,506.55,938.47,400.76,884.81,690.24,256.61,431.46,152.14,149.76,994.57,959.34,926.48,303.12,178.15,742.52,124.42,0.35,614.5,321.27,232.78,66.38,326.33,134.53,783.78,351.96,778.77,47.0,552.5,114.77,180.51,217.99,154.9,626.04,856.64,408.85,473.63,691.24,969.57,426.44
400.82,984.67,436.67,105.96,313.77,718.1,532.41,316.44,12.86,693.0,85.9,789.32,521.47,723.82,731.99,563.76,378.81,792.24,745.82,773.5,175.39,521.13,108.22,791.17,234.91,244.59,802.87,438.9,547.73,985.21,13.87,282.28,420.51,312.46,554.94,631.73,380.71,40.44,935.12,928.29,251.66,759.27,748.01,192.87,639.81,256.7,886.48,4.57,432.92
559.68,937.39,580.13,354.96,635.68,442.75,303.43,973.15,695.26,5.13,969.53,130.28,779.01,669.76,42.93,76.96,633.38,62.14,186.58,726.6,89.67,990.52,546.95,299.27,293.4,152.45,822.65,26.13,773.81,835.37,220.55,541.52,387.06,535.04,95.7,224.43,100.23,752.24,854.27,150.4,942.37,361.37,713.0,607.78,977.62,890.43,143.97,902.39,236.51
155.32,43.27,516.75,413.23,356.02,732.25,392.9,193.8,418.06,427.88,38.78,81.37,340.17,798.77,675.82,799.91,813.17,81.72,235.59,361.15,880.63,509.28,763.67,135.08,569.56,179.9,697.63,327.24,395.76,15.36,679.69,483.64,351.75,23.27,303.08,741.95,775.0,829.3,971.65,804.95,486.37,662.69,815.09,37.73,303.93,113.14,800.79,433.28,764.28
182.01,164.9,758.8,675.86,148.59,233.1,179.73,345.89,565.6,197.57,753.53,20.94,178.79,257.19,414.75,925.34,297.16,298.56,793.0,545.82,896.7,115.94,575.51,422.62,983.13,802.9,76.67,420.7,944.76,616.87,316.28,482.02,887.31,791.75,230.94,141.41,312.81,907.13,42.6,424.31,847.72,73.94,201.77,316.86,396.93,18.19,813.34,664.04,386.55
861.8,131.82,282.57,658.19,596.51,813.16,578.11,357.91,649.12,910.81,525.15,628.78,584.98,618.08,124.18,874.46,213.8,514.24,93.39,653.95,871.75,470.52,826.31,91.06,217.57,579.54,585.26,485.87,827.37,255.98,342.8,88.23,59.4,620.38,223.47,821.86,113.19,545.78,851.42,186.09,214.3,286.63,995.12,472.71,461.85,144.0,151.57,851.04,669.43
946.12,726.01,353.12,70.2,814.4,588.47,957.98,8.55,350.3,174.67,368.68,629.71,665.24,460.12,419.97,341.82,666.93,406.33,437.53,620.38,511.03,182.41,127.66,263.32,985.91,956.1,821.04,929.33,984.8,104.47,131.99,802.34,972.15,192.32,638.54,794.18,531.54,452.63,803.75,402.44,174.49,424.85,475.82,74.37,252.78,163.73,161.49,573.5,640.11
373.37,817.8,894.1,395.32,382.19,210.84,503.12,839.22,917.11,286.13,65.94,986.92,712.75,782.46,194.31,325.84,670.35,44.91,23.16,705.01,659.78,597.17,435.67,371.4,714.37,231.53,389.73,108.8,876.22,705.63,575.51,481.49,8.35,215.45,384.41,972.58,916.29,876.15,902.12,221.63,888.8,857.23,718.26,544.01,817.37,538.09,295.52,97.4,604.78
270.82,213.59,946.46,181.86,132.36,236.8,83.01,32.09,134.06,516.89,622.2,398.1,882.0,309.33,415.62,35.18,901.14,957.5,346.87,82.47,563.41,693.16,609.45,851.88,826.1,485.69,198.08,518.92,616.76,131.69,342.21,820.92,945.6,262.57,171.25,150.36,908.65,398.76,527.99,136.08,495.76,563.54,677.78,310.39,92.09,624.9,216.87,140.68,908.08
644.04,505.9,892.57,156.9,196.77,628.07,620.04,940.19,671.54,263.44,585.26,331.97,371.24,643.21,384.4,651.44,16.04,952.87,699.01,355.71,69.54,468.49,676.03,792.57,89.73,977.43,587.67,367.99,598.52,443.8,676.35,824.61,548.09,576.57,887.58,906.62,249.73,655.48,787.91,239.23,895.16,45.32,566.19,992.81,704.82,448.67,975.41,789.3,15.99
408.79,840.72,419.51,827.32,237.56,829.96,340.29,892.09,4.46,209.94,280.96,624.46,75.45,882.22,738.42,534.95,853.06,279.43,90.19,434.06,595.88,97.79,695.82,442.81,300.49,826.46,826.32,990.1,129.61,632.2,741.49,317.2,702.47,548.36,874.16,341.17,719.69,615.4,51.38,867.41,63.12,801.89,995.82,631.01,533.98,204.25,363.01,229.18,68.13
25.48,732.83,780.39,42.01,299.97,415.69,855.94,535.57,924.66,599.14,910.23,825.63,958.35,402.21,774.24,459.4,521.05,731.55,888.35,260.7,13.71,468.69,728.99,724.6,57.83,728.64,48.97,861.88,722.43,554.54,584.73,4.45,187.21,273.94,862.48,416.12,30.38,372.22,75.97,106.03,916.44,54.62,217.39,244.25,242.0,132.28,761.33,569.08,722.17
156.24,542.28,476.39,419.24,642.83,258.37,434.73,543.64,112.59,89.02,304.18,936.78,435.07,66.72,607.07,907.64,621.34,578.62,909.51,172.71,325.05,81.55,651.46,568.69,371.61,189.06,596.99,438.84,600.25,977.63,276.14,911.25,654.25,694.09,390.81,468.5,131.94,86.98,118.62,972.54,415.5,934.37,421.79,102.76,492.88,492.2,805.07,428.14,353.59
716.0,590.39,497.59,168.29,600.99,867.02,192.92,653.81,94.97,58.26,449.78,803.14,623.3,516.1,22.78,167.96,91.46,237.55,105.08,139.01,932.3,682.16,94.32,340.91,981.29,769.43,643.21,999.7,506.98,785.76,508.66,760.72,881.97,889.05,57.08,626.94,499.52,21.51,914.8,5.1,155.45,211.8,127.82,40.82,829.97,565.53,386.0,303.71,986.52
658.96,508.41,204.76,879.34,696.11,669.3,191.19,387.11,333.07,372.31,543.81,426.73,666.34,346.04,931.03,9.77,432.67,262.25,990.73,366.45,304.11,790.39,695.34,725.9,105.36,347.63,602.41,514.11,693.32,774.22,252.01,107.34,139.57,43.61,106.83,994.76,228.83,428.29,61.26,658.27,683.41,487.98,181.92,90.86,445.5,304.03,682.62,786.99,216.49
27.19,297.62,591.17,557.08,362.57,448.14,768.79,647.26,373.63,720.69,100.32,634.95,546.56,672.26,686.26,73.41,227.38,491.2,297.6,493.49,939.83,962.38,724.81,683.53,562.42,530.58,650.07,167.2,444.1,355.66,902.92,701.76,127.17,417.25,276.12,600.0,798.28,481.25,100.24,856.53,796.92,72.37,712.99,680.09,121.99,220.52,107.89,731.24,183.5
222.05,565.07,186.22,231.46,824.02,487.95,265.66,44.86,214.38,554.85,932.17,856.31,205.34,951.04,34.29,223.45,254.3,419.3,84.19,63.07,250.21,148.89,993.48,619.13,6.17,609.2,631.41,555.92,523.91,8.49,766.41,20.12,304.05,593.56,220.05,926.72,931.08,822.7,930.42,933.96,47.47,561.76,4.94,855.01,40.9,80.68,397.02,646.14,588.26
231.15,688.92,331.63,502.48,204.17,204.34,767.26,54.14,585.16,422.93,374.6,490.66,755.17,485.66,818.85,33.38,504.14,291.3,5.17,946.46,314.63,532.47,693.39,617.99,712.71,609.4,130.49,226.28,398.41,734.44,493.06,27.86,161.81,586.48,874.0,255.1,4.43,414.47,107.48,144.07,987.2,497.28,889.83,156.82,777.82,26.34,967.31,372.73,279.5
671.93,873.34,855.04,731.51,469.09,626.84,205.97,457.28,442.97,565.79,80.87,216.76,803.77,466.24,200.35,502.89,812.47,807.53,408.58,765.27,628.44,567.58,686.86,683.01,197.27,726.55,235.01,636.35,717.4,999.73,965.46,525.87,110.73,19.63,986.36,398.47,232.99,281.23,869.77,698.24,697.06,410.31,633.22,402.19,330.5,105.83,168.61,226.55,340.56
19.81,636.33,207.16,958.12,800.96,358.81,321.75,549.67,34.27,365.51,387.35,169.81,553.02,654.62,579.26,314.16,743.81,481.51,629.85,730.88,761.65,922.48,514.86,384.61,129.67,661.74,619.03,937.45,876.62,405.94,546.8,96.13,678.35,210.65,816.69,504.55,439.61,462.15,789.29,107.44,321.47,35.67,440.96,354.3,931.25,742.11,385.77,515.94,921.03
104.2,761.15,71.25,220.52,180.24,995.65,465.54,887.83,319.72,936.15,600.24,0.26,488.61,103.59,466.69,180.56,591.04,654.88,332.25,172.94,501.44,627.31,867.94,869.09,337.08,68.46,17.79,786.22,840.86,985.52,328.6,964.34,213.91,61.92,729.88,322.97,563.12,238.07,40.38,352.68,151.38,878.95,331.43,644.55,617.19,344.08,790.54,817.12,26.34
799.94,160.16,69.1,886.19,109.95,480.24,943.2,104.75,810.45,55.0,513.7,718.27,114.03,253.58,419.9,750.11,539.46,189.35,836.73,603.84,882.13,145.6,996.84,162.39,771.07,457.4,634.78,273.24,786.05,141.79,95.56,893.84,667.05,569.01,588.67,976.87,915.91,91.45,21.95,731.95,392.59,802.66,126.36,182.76,436.34,27.52,665.46,575.71,531.31
178.63,461.61,940.79,934.31,883.7,485.94,931.74,822.67,689.73,673.42,694.57,111.19,84.04,918.99,889.72,204.53,427.36,533.55,716.63,529.77,40.34,436.41,779.07,883.9,106.7,664.06,665.42,296.93,13.89,296.58,543.79,649.85,861.94,645.43,769.93,725.71,891.89,113.13,534.43,346.04,220.64,633.07,921.57,953.32,564.51,508.21,631.56,970.14,334.97
652.78,9.43,506.97,916.43,343.0,565.9,206.95,210.13,724.9,891.29,55.58,243.91,339.63,669.98,437.42,687.64,972.71,318.04,350.23,982.47,922.2,654.8,612.54,342.35,229.92,296.06,239.25,69.38,911.89,170.81,860.43,63.8,652.06,159.83,947.04,478.93,637.21,319.22,997.18,313.44,494.2,572.27,712.35,728.58,457.19,536.11,853.27,15.54,346.06
238.26,246.75,409.47,635.45,683.9,916.76,358.28,394.14,698.15,803.9,284.61,297.95,310.92,13.54,75.44,349.33,560.24,526.46,734.34,747.7,196.39,700.31,79.05,125.12,8.56,313.13,598.17,285.94,274.95,475.23,866.73,324.9,119.46,333.08,601.38,751.33,257.46,12.78,878.84,116.14,781.91,694.98,336.46,955.08,905.82,428.75,29.19,998.35,247.88
99.53,726.49,810.9,629.86,25.45,800.84,149.48,316.67,311.04,184.12,819.25,560.42,953.66,204.71,946.64,511.88,254.04,780.85,940.49,575.8,884.25,863.09,726.77,600.07,968.42,124.66,534.14,92.72,887.99,797.0,604.61,371.79,573.62,329.87,154.7,467.5,783.31,220.28,310.09,66.53,660.16,144.08,71.03,277.44,458.08,110.77,771.19,691.44,134.94
243.25,991.81,835.84,403.27,690.08,451.18,510.03,400.22,99.75,296.0,79.99,398.02,783.64,682.87,920.54,933.87,230.17,768.94,93.19,850.83,400.92,180.59,708.59,376.05,592.19,418.67,260.77,499.5,197.05,340.73,393.5,480.93,393.69,819.82,163.94,17.32,202.73,787.54,386.37,115.37,435.99,932.65,325.75,587.76,104.15,754.99,882.56,832.69,34.58
722.29,99.27,332.26,752.42,316.17,718.73,460.64,150.58,272.54,717.08,855.5,674.71,659.96,764.42,684.46,37.45,611.39,354.29,306.17,155.18,832.77,951.55,775.59,815.52,719.93,986.83,463.03,708.38,439.7,906.24,650.33,168.99,343.44,194.74,583.9,543.24,965.18,234.69,387.97,875.49,119.03,284.74,184.72,732.29,597.13,689.11,16.27,335.02,987.7
855.71,401.55,693.65,531.34,55.84,586.28,900.77,503.62,831.8,84.36,91.99,55.73,517.7,839.88,467.95,500.31,522.88,694.31,463.38,15.32,671.7,59.23,124.64,430.84,651.42,285.39,909.63,751.21,749.42,544.88,762.16,577.55,318.6,548.36,333.54,625.22,5.94,110.82,734.21,11.3,957.16,656.52,786.29,710.99,623.02,394.79,559.01,508.39,660.4
830.24,800.09,771.15,677.47,609.85,492.42,930.01,801.66,980.47,811.88,834.47,124.03,167.45,292.25,92.95,854.44,7.8,941.3,498.04,690.26,176.02,983.76,653.77,668.6,144.45,531.48,426.66,59.62,640.31,465.48,411.68,435.83,929.44,782.96,910.26,981.21,569.81,949.09,341.2,692.9,270.44,606.8,719.63,21.44,765.35,380.88,348.65,797.01,777.23
397.24,204.12,654.69,428.52,240.88,192.4,383.63,441.59,493.9,718.94,360.85,499.26,978.46,931.04,790.77,588.02,830.08,625.71,542.24,98.4,918.06,857.78,295.79,308.33,594.98,743.26,629.88,340.02,415.98,787.06,476.31,947.3,742.53,829.6,611.68,40.89,88.49,622.51,147.88,768.65,277.91,636.65,498.21,998.29,933.29,156.02,50.86,760.67,65.1
668.12,555.13,151.68,731.52,386.87,463.99,491.79,490.66,9.8,729.63,612.25,337.03,375.1,552.99,75.57,276.94,704.15,148.5,300.7,115.52,245.59,660.31,760.3,209.53,131.5,13.6,35.45,288.24,678.66,101.53,680.65,936.2,133.94,666.6,676.52,512.15,407.66,60.12,747.13,567.93,645.54,878.96,885.85,928.07,443.14,753.57,417.81,334.1,14.94
